Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu2544	 4	43	13	20	 1	 0	 8	55	12	27	 2	 1	19	15	 0	 9	 0	 3	25	37	 1	12	 0	 4	11	 5	 5	 3	 9	 1	 4	 0	 6	 3	 4	 3	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu2545	 0	10	15	34	 1	 0	 1	 5	 2	22	 2	 0	 6	25	 0	18	 2	 5	 2	 9	 2	 9	 1	 0	 6	 0	 3	 5	 9	 0	 0	 0	 1	 3	 3	 0	 1	 0	 1	 0	 4	 3	 0	 1	 0	 0	 2	 8	 0	 1	 0	 1	 2	 8	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 3	 0	 0	 0	 0	 2	 0
Otu2546	 0	29	31	38	 0	 0	 0	31	11	37	 0	 0	 4	30	 4	40	 1	 0	 5	32	 1	11	 0	 0	 3	 3	13	10	 3	 0	 7	 3	20	17	 0	 1	 0	 1	 0	 1	 7	 0	 1	 2	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0
Otu2547	12	39	81	29	 2	 0	 6	13	35	17	 0	 1	26	19	 6	19	 3	 1	19	 4	10	 9	 2	 3	12	 2	32	 9	 5	 0	16	 3	23	 5	 3	 0	 2	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu2548	 1	10	42	26	 0	 0	 0	 5	27	13	 0	 0	11	11	 2	17	 0	 0	 3	 3	 2	13	 1	 0	 8	 1	11	 5	 1	 0	 3	 1	11	 7	 0	 0	 5	 5	 5	 7	 3	 1	 0	 0	 2	 0	 1	 1	12	 2	 5	 3	 3	 1	 1	 1	 2	 0	 0	 0	 7	 1	 2	 0	 2	 2	 0	 0	 0	 0	 1	 0
Otu2549	 0	 0	 0	10	 0	 0	 0	 0	 0	44	 3	 0	 0	 0	 0	10	17	 5	 1	 0	 0	 7	 2	 0	 0	 0	 0	 0	 1	 0	 1	 0	 2	 2	 1	 0	 0	 0	 1	 0	 0	 0	 2	 0	 0	 0	 4	 1	 0	 1	 1	 0	 1	 2	 0	 2	 3	 1	 0	 0	 0	 0	 2	 0	 0	 1	 0	 0	 1	 0	 1	 0
Otu255	 49	141	140	 68	  1	  2	 71	209	158	 65	  2	 10	117	 54	 13	 41	  5	 16	 92	 51	 22	 24	  3	 16	 40	  9	 45	 10	 11	  6	 21	  2	 46	 16	  3	  3	531	668	254	  6	109	 17	359	501	413	  1	102	  6	164	380	155	 20	133	 18	147	301	126	 17	 66	  3	 21	105	 20	  5	 19	 71	 20	 91	 17	  3	 10	 67
Otu2550	 1	 3	 1	 2	 0	 0	 0	 0	 3	 2	 0	 0	 3	 1	 1	 0	 0	 0	 2	 1	 0	 0	 0	 0	 1	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	12	55	37	 1	 0	 0	 7	 7	 8	 0	 0	 0	16	30	35	 3	 0	 0	 4	25	15	 0	 0	 0	 8	33	11	 0	 0	 5	 0	20	 9	 0	 0	 3
Otu2551	 1	 1	 0	27	 0	 1	 1	 2	 0	81	 3	 8	 0	 3	 0	17	 2	 1	 1	 3	 0	29	 9	 9	 0	 0	 0	 1	 5	 2	 2	 1	 0	18	 6	 5	 0	 4	 1	 6	 9	 2	 0	 0	 0	 3	 8	 3	 0	 1	 0	 9	14	12	10	 0	 1	 1	10	 1	 0	 0	 0	 6	18	 8	 2	 2	 2	 2	 3	 1
Otu2552	 0	 1	 0	56	 0	 4	 0	 0	 0	51	 2	 0	 1	 0	 0	28	 2	 1	 0	 0	 0	14	 8	 5	 0	 0	 0	 6	 8	 0	 0	 0	 0	 6	19	 8	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0
Otu2553	 0	 9	10	 2	 1	 3	 0	 8	 6	 8	 0	 2	 5	 8	 0	10	 2	 7	 7	 6	 1	 5	 3	11	 1	 1	 2	 4	 3	 1	 3	 0	 4	 0	 2	 1	 8	14	 7	 3	10	 4	 3	 3	 7	 0	 3	 3	 5	21	11	 4	 7	10	 5	22	 5	 0	 5	 2	 1	11	 4	 0	 2	 1	 3	13	 2	 0	 1	 2
Otu2554	 0	 4	 0	 3	 0	 2	 0	 1	 0	 4	 0	 0	 0	 1	 0	 2	 0	 1	 1	 0	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 1	 1	 0	 1	 2	 2	 3	 0	 0	 3	 0	 0	 2	 0	 1	 2	17	 2	 4	 0	 0	 8	10	 7	 5	 0	 0	 1	35	16	 4	 1	 1	 4	 8	15	 0	 0	 0	 3
Otu2555	  0	  1	  0	  0	  0	  4	  0	  0	  1	  1	  0	  1	  1	  0	  0	  1	  0	  8	  0	  1	  0	  0	  0	  3	  1	  0	  0	  0	  1	  4	  1	  0	  1	  1	  0	  4	  3	  2	  1	103	  6	 36	  0	  0	  0	 23	  0	 19	  1	  0	  2	 88	  3	 85	  2	  4	  2	 39	  2	  5	  0	  0	  0	  4	  1	 29	  1	  0	  0	  4	  0	  4
Otu2556	 0	 0	 0	 1	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 3	21	 3	 0	 2	 0	 3	15	 7	 0	 0	 1	 1	21	 3	 0	 0	 1	 1	18	 4	 0	 0	 0	 0	 7	 3	 0	 0	 3	 0	17	 2	 0	 0	 2
Otu2557	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	30	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 2	40	 2	 0	 0	 0	 1	12	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 6	 0
Otu2558	 0	 1	 2	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	38	20	31	 0	 1	 1	18	 9	22	 0	 0	 0	22	27	45	 0	 0	 0	14	25	14	 0	 0	 0	13	 5	13	 0	 0	 0	11	17	12	 0	 0	 0
Otu2559	 0	 1	 0	 2	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	17	 2	21	 0	 0	 2	 3	 1	 6	 0	 0	 2	36	13	27	 1	 0	 0	 6	 3	 6	 0	 0	 0	46	 4	27	 1	 0	 1	 7	 4	 6	 0	 0	 0
Otu256	  4	 50	 19	110	 12	105	  8	 55	 11	176	 10	 78	 17	 60	  4	104	 34	267	  7	 22	  2	 63	 34	213	  9	  4	  5	 37	111	 92	 11	  4	  7	 32	 51	 78	 23	 37	 69	  5	  8	  8	 17	 22	 38	  7	  7	  5	 20	 63	 98	  7	  1	 19	 23	 30	 30	 11	  3	  3	  5	 20	 18	  0	  0	  1	  8	 16	 23	  1	  3	  0
Otu2560	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	34	36	65	 0	 0	 0	 6	31	44	 0	 1	 0	28	51	84	 0	 0	 1	23	28	 5	 0	 0	 1	 0	14	10	 0	 0	 0	 1	10	11
Otu2561	  0	  3	  1	  0	  0	  0	  0	  4	  0	  0	  1	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  2	  2	  0	  1	  0	  1	  5	  0	  0	  0	  2	  0	 77	  6	115	  2	  0	  0	 16	  4	 50	  0	  4	  0	113	 19	164	  0	  0	  3	 47	 11	 92	  1	  0	  0	 85	 13	 65	  0	  2	  2	 44	 12	 53	  0	  2	  0
Otu2562	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 1	 0	 0	 0	 1	 2	 0	 0	 0	 0	 0	 3	 1	 0	 0	 0	 0	15	 0	 0	 0	 0	 1	37	 0	 2	 0	 1	 0	 5	 1	 0	 0	 8	 0	35	 0	 0	 0	16
Otu2563	 0	 1	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	56	 8	70	 0	 0	 0	19	 2	15	 0	 0	 0	52	18	84	 0	 0	 1	16	 5	12	 0	 0	 0	27	 9	14	 0	 0	 1	18	 6	16	 0	 1	 0
Otu2564	  0	  2	  2	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  4	  4	  6	  0	  5	  4	  0	  0	  2	  0	  2	  0	  4	  7	  8	  1	 10	  2	  2	  0	  0	  1	  2	  0	  0	  1	  2	  0	  3	200	  0	  2	  0	  0	  0	  1
Otu2565	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 10	 78	  0	  1	  0	  0	  2	 32	  1	  0	  0	  8	 19	146	  0	  0	  0	  7	  1	 22	  0	  0	  0	  0	  4	 20	  0	  0	  0	  0	  3	 14
Otu2566	 0	 0	 0	 3	 0	 2	 0	 0	 1	 3	 0	 5	 0	 0	 0	 0	 0	21	 0	 1	 0	 3	 0	18	 0	 0	 0	 1	 2	10	 0	 0	 0	 0	 2	 5	 0	 0	 0	 1	31	12	 2	 0	 1	 3	19	 0	 0	 0	 0	 4	37	 9	 0	 1	 0	 0	24	 6	 0	 0	 0	 1	12	 2	 0	 0	 0	 0	14	 8
Otu2567	  0	  2	  0	  0	  0	  9	  0	  0	  0	  0	  0	  8	  0	  2	  0	  2	  0	 52	  0	  0	  0	  1	  1	 26	  0	  0	  0	  0	  1	 18	  1	  0	  0	  0	  0	  4	 15	  0	 27	 21	 32	104	  2	  0	  4	  4	 18	 39	  5	  2	 18	 16	 62	179	  1	  0	  4	  4	 13	 17	  2	  1	  4	  0	 12	 39	  1	  0	  0	  0	 17	 15
Otu2568	 4	 1	 2	 0	 0	 0	 2	 3	 2	 5	 0	 0	 0	 1	 0	 0	 0	 0	 5	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 3	 0	 1	 0	 1	 0	61	18	 0	 0	 2	 0	 0	 0	 0	 0	 4	 0	10	 2	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu2569	 0	 0	 5	 0	 0	 0	 0	 1	 3	 0	 0	 0	 2	 1	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 3	10	 0	 0	 0	 0	 1	 7	 9	 0	 3	 0	 0	 9	 3	 0	 2	 0	 1	52	 3	 0	 0	 0	 1	 3	 2	 0	 0	 0	 0	15	 4	 0	 0	 0
Otu257	  0	  4	  1	 27	  1	 11	  1	 12	  0	 37	  0	  7	  3	  5	  0	 26	  6	 21	  2	  3	  0	 15	  7	 34	  0	  0	  0	  9	  6	  5	  3	  0	  3	 16	 15	 32	  1	  3	  2	  0	  0	 26	  4	  0	  4	  1	  1	 27	 11	  1	  7	  2	  0	 48	 56	 10	 15	  0	  0	 72	 14	  1	 13	  0	  0	  9	288	 88	155	  0	  3	163
Otu2570	26	22	46	 4	 0	 0	16	11	27	 1	 0	 0	73	19	 3	 0	 0	 1	48	12	 5	 0	 0	 0	39	 3	 4	 0	 0	 0	15	 1	19	 0	 0	 1	 1	 2	 1	 0	 0	 0	 1	 1	 1	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 0	 0	 0
Otu2571	11	 4	12	 0	 0	 0	13	 1	11	 0	 0	 0	37	 4	 1	 0	 0	 1	16	 3	 1	 0	 0	 0	14	 0	 2	 0	 0	 0	13	 0	 5	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu2572	14	 3	18	 0	 0	 0	14	 2	11	 0	 0	 0	28	11	 0	 0	 1	 0	13	 1	 3	 0	 0	 0	18	 0	 4	 0	 1	 0	 5	 3	 5	 0	 0	 0	 5	15	 1	 0	 1	 0	 7	 4	 1	 0	 0	 0	 2	 6	 0	 0	 0	 0	 1	 5	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0
Otu2573	15	25	45	50	 2	 0	16	15	35	45	 6	 0	41	38	 3	43	10	 1	29	24	 7	15	 9	 0	40	 3	25	 9	35	 0	15	 2	15	15	19	 1	 0	 1	 3	 3	15	 0	 0	 3	 0	 0	 7	 1	 1	 1	 0	 4	15	 4	 0	 0	 0	 0	 3	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0	 0	 3	 0
Otu2574	 49	  2	 11	  0	  0	  0	 48	  2	  8	  1	  0	  0	193	  6	  1	  0	  0	  1	131	  1	  0	  1	  0	  0	 97	  0	  1	  0	  0	  0	 41	  0	  4	  1	  0	  0	  9	  8	 13	  0	  0	  1	  1	  4	  6	  0	  1	  1	  8	 10	  6	  0	  0	  2	  3	  1	  3	  2	  0	  0	  4	  3	  6	  0	  0	  0	  1	  2	  4	  0	  0	  0
Otu2575	 7	50	43	31	 0	 0	12	32	26	14	 0	 0	17	71	 7	22	 0	 0	10	41	 6	 9	 0	 1	 8	 9	15	 4	 1	 0	 7	 2	18	 6	 1	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1	 0	 2	 0	 3	 0	 3	 2	 0	 1	 2	 1	 1	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 2
Otu2576	33	 9	35	 4	 0	 0	20	10	13	 3	 0	 0	89	33	 2	 2	 0	 0	46	18	 1	 0	 1	 0	43	 2	 7	 1	 0	 0	20	 0	 4	 2	 0	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1
Otu2577	34	34	46	 0	 0	 0	26	15	26	 1	 0	 0	97	46	 4	 0	 0	 0	44	21	 6	 0	 0	 2	30	 5	 5	 0	 0	 0	19	 0	16	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu2578	 2	12	 7	19	 0	 0	 1	11	 6	21	 0	 0	 1	23	 1	28	 4	 0	 1	 8	 2	10	 2	 0	 2	 0	 3	 6	17	 0	 0	 2	13	 5	 3	 0	 0	 1	 0	20	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	14	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 2	 1	 0
Otu2579	19	28	28	 0	 0	 2	14	 8	16	 1	 0	 0	56	12	 7	 0	 1	 3	32	 3	 1	 0	 1	 0	30	 1	 9	 0	 0	 1	13	 1	10	 0	 0	 1	 0	 5	 0	 2	 2	 0	 1	 1	 0	 0	 0	 0	 0	 2	 0	 1	 0	 2	 0	 0	 0	 2	 0	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 1	 0
Otu258	  1	  5	  4	  1	  0	  1	  1	  2	  1	  5	  1	  3	  0	  5	  0	  5	  2	  3	  1	  0	  0	  3	  1	  2	  0	  0	  0	  0	  1	  5	  0	  0	  3	  1	  2	  2	 11	  4	  4	123	145	297	  4	  1	  0	 80	135	309	  7	 10	  3	113	262	351	  1	  2	  2	133	197	134	  1	  2	  1	 10	 73	 72	  0	  3	  3	 14	119	181
Otu2580	33	28	53	 0	 0	 0	24	20	20	 2	 0	 0	83	26	 1	 0	 0	 0	31	14	 5	 0	 0	 0	32	 0	10	 1	 0	 0	12	 0	11	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu2581	10	 2	14	 2	 0	 0	14	 2	 7	 0	 0	 0	36	 1	 1	 0	 0	 0	28	 2	 0	 0	 1	 0	14	 0	 4	 0	 0	 0	23	 0	 6	 0	 0	 0	 2	18	 8	 0	 1	 0	 0	 9	 6	 0	 0	 0	 1	22	10	 0	 0	 1	 1	28	 3	 0	 0	 0	 0	12	 0	 0	 0	 1	 0	 7	 2	 0	 0	 2
Otu2582	 0	17	17	17	 0	 0	 0	 8	 7	21	 0	 1	 6	23	 0	17	 8	 4	 2	 7	 2	 8	 2	 4	 7	 1	10	 7	12	 4	 0	 1	 0	 2	 4	 0	 3	 4	17	50	11	15	 3	 2	 6	12	 7	 5	 7	12	10	67	17	17	 1	 3	 6	17	 1	 1	 1	 2	 3	 1	 7	 2	 1	 0	 1	 2	 7	 1
Otu2583	 0	 2	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 1	 0	 1	 0	 6	 0	 1	 0	 0	 0	 6	 0	 0	 0	 0	 1	 2	 2	 0	 0	 0	 0	 1	13	 4	41	 0	 0	 1	 3	 5	21	 0	 0	 0	18	 5	45	 0	 0	 0	 4	 9	26	 0	 0	 0	21	 0	22	 0	 1	 1	10	 0	13	 0	 2	 0
Otu2584	 0	12	 3	25	 1	 0	 0	15	 2	27	 0	 0	 1	11	 1	20	 1	 3	 5	 9	 2	13	 3	 2	 1	 1	 1	 8	 7	 1	 1	 2	 1	 9	 4	 0	 1	 0	 0	 0	 0	 3	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0
Otu2585	 3	23	10	21	 3	 6	 1	11	 6	35	 0	 6	15	42	 1	18	 0	10	 4	36	 1	 4	 1	 9	 3	 4	 3	 3	16	 7	 7	 0	 4	 4	 6	 4	 2	 0	 1	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu2586	 0	20	18	30	 0	 0	 2	16	14	45	 0	 2	 9	19	 6	33	 0	 0	 4	18	 4	15	 1	 0	 2	 4	22	 6	 3	 0	 6	 7	14	14	 1	 0	 1	 1	 0	 0	 5	 2	 0	 0	 0	 0	 5	 3	 1	 1	 0	 1	 2	 1	 3	 3	 0	 1	 1	 0	 0	 1	 0	 0	 0	 0	 2	 0	 1	 0	 0	 0
Otu2587	 3	 3	 5	 0	 0	 2	 3	 5	 5	 2	 0	 0	 3	 2	 0	 0	 0	 0	 5	 3	 0	 0	 0	 0	 2	 2	 4	 0	 0	 0	 3	 0	 4	 0	 1	 0	53	24	67	 0	 1	 1	21	 8	19	 0	 1	 0	63	14	60	 0	 0	 4	24	14	24	 0	 1	 0	34	16	17	 0	 0	 0	12	 3	11	 0	 0	 0
Otu2588	 1	 1	 5	 6	 0	 0	 2	 1	42	 5	 0	 0	 4	 3	 0	 2	 2	14	 3	 0	 1	 6	 7	 2	 0	 0	 2	 2	 6	 3	 4	 1	 1	 4	 5	 6	 2	 6	 2	16	10	19	 0	 0	 2	 4	 3	 5	 2	11	 5	25	12	28	 0	 4	 3	 3	 0	 1	 0	 5	 1	 1	 2	 5	 0	 0	 1	 0	 2	 4
Otu2589	 0	 1	 7	 0	 0	 0	 1	 0	 3	 0	 0	 0	 3	 2	 0	 0	 0	 0	 2	 1	 5	 0	 0	 0	 1	 0	 3	 0	 0	 0	 0	 0	 2	 0	 0	 0	 8	15	17	 0	 0	 0	 5	 5	10	 0	 2	 0	19	25	15	 0	 0	 2	 2	12	11	 0	 0	 0	 8	 0	 4	 0	 0	 2	 3	 1	 4	 0	 0	 3
Otu259	  6	 87	 35	135	  5	 35	 10	 60	 35	194	  4	 25	 17	 94	  4	135	 28	 99	 11	 78	  2	 87	 21	 90	 14	 10	 16	 31	104	 30	  9	  1	 23	 39	 36	 23	  6	  6	  6	 15	 16	 12	  4	  5	  7	  8	  6	 14	  3	  5	 14	  7	 13	 15	 14	  8	  8	 12	  7	  3	  2	  2	  5	  0	  3	  6	  3	  5	  8	  0	  7	  7
Otu2590	16	 3	10	 1	 0	 0	15	 5	 5	 1	 0	 0	31	 7	 1	 4	 0	 0	26	 8	 1	 3	 0	 0	17	 1	 0	 1	 0	 0	 7	 0	 4	 0	 0	 0	29	26	43	 0	 2	 1	12	 7	28	 0	 3	 1	27	41	45	 2	 0	 0	 9	27	20	 0	 0	 0	 7	 2	16	 0	 0	 0	 7	 0	 7	 0	 0	 3
Otu2591	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	16	 0	 0	 0	 0	 2	74	 0	 0	 0	 0	 1	25	 0	 0	 0	 0	 3	19	 0	 0	 0	 0	 0	 4	 0	 0	 0	 0	 3	10
Otu2592	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  2	  4	  1	  0	  5	  2	  0	  1	  2	  0	  2	  0	  2	  4	  2	  1	  8	  6	  1	  5	  1	  0	  1	  0	  2	  5	  0	  0	  0	192	  1	  2	  1	  0	  0	  0
Otu2593	 0	 0	 1	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 1	 0	 1	 1	 1	 0	 0	 0	 2	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	10	25	 0	 0	 0	 2	 2	14	 0	 0	 0	 7	16	43	 0	 1	 0	 3	 6	 6	 0	 1	 0	 0	 4	17	 0	 0	 0	 0	10	 3
Otu2594	 0	 1	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 1	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 1	47	22	45	 0	 0	 2	 8	 5	26	 0	 0	 1	44	25	77	 0	 0	 1	22	15	28	 2	 0	 0	26	12	23	 0	 1	 1	11	10	23	 0	 0	 1
Otu2595	 19	 10	 21	 10	  0	  3	 23	 11	 12	  9	  0	  1	 55	 20	  0	  5	  1	  8	 42	 13	  1	  5	  0	  1	 34	  0	  7	  2	  3	  1	 16	  1	  6	  4	  2	  1	130	100	 80	  1	 18	 19	 33	 25	 50	  1	  5	  2	183	335	141	  6	 17	 27	 52	 56	 40	  1	  8	  4	189	 36	 51	  2	  2	  6	 54	 22	 28	  0	  2	  3
Otu2596	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	12	 2	25	 2	 0	 1	 5	 2	17	 1	 1	 2	14	28	43	 1	 5	 0	 7	 8	 8	 0	 1	 0	24	 3	 6	 0	 1	 2	 9	 1	 9	 0	 0	 2
Otu2597	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 1	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 2	 3	10	10	54	 0	 0	 0	 6	 3	75	 1	 2	 3	 5	16	80	 1	 1	 2	 9	 5	27	 2	 0	 0	 2	 3	15	 2	 2	 0	 1	 1	52
Otu2598	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 2	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 1	 0	 0	 4	25	15	23	 0	 1	 1	10	 8	24	 0	 0	 1	34	31	81	 1	 2	 3	33	15	25	 0	 0	 0	 1	 5	16	 0	 1	 1	 4	12	35
Otu2599	  1	  1	 10	 35	  2	  1	  0	  5	  5	 35	  3	  1	  0	  0	  2	 15	  0	  0	  2	  2	  0	  2	  0	  2	  0	  0	  0	  0	  1	  0	  0	  0	  0	  3	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	 24	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	128	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 38	  0
Otu26	  17	  49	  22	  69	   0	  30	  62	 141	  10	  86	   2	  26	  49	  30	   1	  26	   3	  54	  69	  57	   5	  19	   1	  38	  15	   1	   5	   6	  14	  17	  27	   3	  11	   5	   1	  12	 404	3973	 196	   8	  32	   4	 151	1734	 195	   6	  24	   1	 321	2864	  85	 100	   7	  26	 117	2215	 105	  36	   5	  24	 133	1367	  12	   5	   2	 293	  15	1054	  34	   4	  12	 321
Otu260	 34	143	174	118	  3	 14	 41	 91	118	114	  0	  6	161	252	 14	127	  3	 69	 99	134	 22	 89	 11	 26	 74	 11	 48	 16	 22	 22	 45	  7	 66	 64	  9	 10	103	124	138	 36	 36	147	 39	 25	100	 12	 11	 63	145	189	216	 32	 40	204	 33	 84	 59	 11	 16	 36	135	114	 84	  3	 16	 48	 48	 99	 58	  0	  4	 32
