Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu1055	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  7	 14	  0	  0	  0	  0	 20	105	  0	  0	  0	  0	  0	  0	  0	  0	  0	  8	 17	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	 13	  1	 32	  0	  0	  0
Otu1056	  5	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	 73	108	 94	  0	  0	  1	  5	 20	  0	  0	  0	  0	  0	 70	  6	  0	  1	  1	  6	 16	  5	  0	  0	  0	  8	 63	  3	  0	  0	  0	  0	  3	  0	  0	  0	  0
Otu1057	 3	 0	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 4	 0	 0	 0	 1	 1	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	53	13	66	 0	 0	 2	 2	 4	 0	 0	 0	 0	32	26	46	 0	 1	 0	 5	 3	 4	 0	 1	 0	41	 1	19	 0	 1	 0	 0	 4	 6	 0	 0	 0
Otu1058	  6	  0	  1	  0	  0	  0	  0	  1	  0	  1	  2	  0	  0	  0	  1	  1	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  1	  2	  1	  2	  0	  1	  0	  0	  0	  0	 24	131	  6	  0	  0	  0	  0	  6	  2	  0	  0	  1	 18	406	  0	  0	  4	  6	 17	134	 11	  0	  0	  1	  7	 56	  1	  0	  3	 11	  7	 11	  0	  0	  0	  0
Otu1059	  1	  0	  2	  0	  0	  1	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	581	  0	  0	  0	  0	  0	  3	  1	  0	  0	  0	  0	 93	  0	  0	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0
Otu106	  53	 122	 111	 106	 428	 733	  43	1704	 128	  69	  67	 112	 115	 120	  47	  73	 549	 143	  80	  56	  32	  56	  23	  91	  61	  33	  61	  23	1196	  69	  36	  27	  51	  42	 235	  34	  53	  46	  59	  13	  16	  61	  64	  23	  21	  15	  25	  31	  62	  52	  16	  24	  55	  47	  43	  54	  28	  14	  31	  22	  93	  47	  10	   2	  16	  75	  14	  31	  11	   1	  14	  26
Otu1060	16	25	31	28	 1	 9	11	 1	18	 5	 0	 5	25	22	 6	16	 4	19	 3	 4	 1	 4	 2	 6	19	 8	14	 4	14	11	 3	 1	 5	 3	 4	 2	16	14	24	 4	 8	11	 2	 4	 1	 0	 3	 0	 6	 5	 4	 6	16	 7	 5	 9	 3	 3	 5	 5	11	 7	 5	 0	 3	15	 2	 1	 2	 0	 1	 2
Otu1061	  2	  0	  0	  3	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  9	285	 13	  0	  0	  0	  0	 34	  0	  0	  0	  0	  0	 75	  0	  0	  0	  0	  0	 19	  0	  0	  0	  0	  0	 10	  0	  0	  0	  1	  0	 13	  2	  0	  0	  0
Otu1062	 4	 3	54	 6	 1	 0	 3	 5	 4	10	 0	 2	 7	 1	 2	 2	 4	 1	12	21	 5	 7	 0	 0	13	 2	 2	 6	 0	 0	38	36	42	14	 1	 1	 0	 0	 0	 0	 1	 0	 2	 0	 2	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 2	 1	 1	 2	 1	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 3
Otu1063	  2	  0	  0	  2	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	148	  1	  9	  0	  1	  0	 25	  0	  1	  0	  2	  2	108	  1	 29	  0	  0	  0	 55	  0	  0	  1	  1	  1	 82	  0	  1	  0	  0	  0	 37	  0	  0	  0	  1
Otu1064	 2	 0	 1	 1	 0	 0	 2	 2	 0	 3	 0	 1	 0	 1	 0	 1	 0	 0	 0	 3	 0	 0	 1	 2	 0	 0	 0	 0	 0	 0	 2	 0	 1	 1	 1	 1	 0	 0	 0	 0	 1	 1	 0	 0	 0	 2	 0	 7	 0	40	 0	 0	23	 1	 2	 2	 1	 1	75	37	 0	 0	 0	 0	12	 0	 1	 0	 1	 0	 4	 1
Otu1065	 9	33	24	46	 1	10	 4	 8	 6	13	 0	 2	37	26	 8	29	10	28	 6	 8	 5	 3	 3	 2	12	71	19	10	28	17	 4	 0	 4	 5	 5	 0	16	20	18	 6	11	17	 5	 0	 1	 0	 2	 1	12	12	 4	 2	21	 6	 3	 6	 3	 0	 2	 1	21	 9	 4	 1	 4	29	 0	 1	 0	 0	 1	 1
Otu1066	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  7	  0	  0	  0	  0	  0	  0	 15	  0	377	  0	  1	  0	  0	  0	  5	  0	  0	  0	  0	  8	 16	  0	  0	  0	  0	  1	 12	  0	  0	  0	  1	  0	  9	  0	  0	  0	  0	  0	  5	  0	  0	  0
Otu1068	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	 40	  0	  0	  0	  0	  0	 19	  0	  0	  0	  0	  0	 64	  0	  0	  0	  0	  3	108	  0	  0	  0	  0	  0	  5	  0	  0	  0	  0	  3	 43
Otu1069	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 2	 5	 0	30	 0	 0	13	 0	 0	 0	 0	 2	83	56	 0	 0	 0	 0	19	 1	 0	 0	 0	 0	 2	 2
Otu107	 249	 481	 577	1550	  71	 203	 122	 161	 315	 342	  35	  78	 514	 486	 166	 911	 183	 356	 177	 196	  78	 283	  91	 207	 340	 100	 353	 412	 448	 240	 144	  59	 179	 181	 135	  64	 203	 149	 149	  59	 122	 215	 135	  73	  47	  32	  72	  70	 109	 143	  69	  79	 231	 163	 140	 142	  54	  32	  81	  57	 210	  98	  54	   3	  77	 317	  40	  68	  18	   2	  41	  70
Otu1070	  3	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	 65	 32	 29	  0	209	  0	  2	  0	  0	  0	  9	  0	  7	  0	  0	  1	235	  0	  7	  0	  0	  1	  5	  0	  1	  7	  1	  0	  2	  0	  2	  3	  0	  0	  3	  0
Otu1071	  4	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	130	 11	  4	  0	  0	  0	 11	  0	  0	  0	  0	  1	105	 15	  0	  0	  0	  1	  1	  6	  0	  0	  0	  0	566	  0	  0	  0	  0	  1	  3	  2	  0	  0	  0	  0
Otu1072	12	19	56	18	 4	 3	 8	 6	31	 4	 1	 4	49	30	11	14	 6	10	 7	 5	 3	 5	 5	 5	21	 7	18	 3	 9	 5	 5	 0	 7	 2	 0	 1	 5	 5	 3	 4	 1	 5	 3	 2	 0	 2	 0	 3	 7	 3	 2	 2	 2	 9	 3	 1	 1	 1	 2	 0	14	 4	 2	 0	 1	 5	 0	 1	 0	 1	 0	 0
Otu1073	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0	 2	 0	 1	 1	 0	 0	29	35	20	 0	 0	 1	56	13	29	 0	 0	 0	10	 1	 0	 0	 0	 0	 2	22	 8	 1	 1	 0	 0	 4	 0	 0	 0	 0	 2	 4	 0	 0	 0	 2
Otu1074	 24	  0	  0	  1	  0	  0	 15	 24	  0	  3	  0	  0	 11	  2	  0	  0	  0	  0	  1	  0	  0	  0	  4	  0	 11	  2	  0	  0	  0	  0	  2	  7	  0	  2	  0	  1	 52	589	  0	  0	  0	  0	172	586	  0	  0	  0	  0	 10	141	  1	  0	  1	  0	386	146	  2	  0	  0	  0	  5	107	  0	  0	  0	  4	148	693	  0	  0	  0	  1
Otu1075	  2	  0	  0	  3	  0	  1	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	 13	609	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	 53	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  1	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1076	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  6	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	 65	 10	 35	142	 23	 12	  1	  1	  0	  4	  4	  8	174	 27	 19	240	 20	 60	 31	  1	126	 82	 16	  2	 43	 84	 87	  3	  7	  7	  9	  8	 72	  6	 20	  4
Otu1077	  4	  3	  0	 54	 12	 97	  0	  1	  0	  0	  1	 16	  0	 20	  0	 34	 43	137	  0	  0	  0	 14	 11	 24	  0	 35	  0	 12	 97	 80	  0	  0	  0	  3	 10	 48	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1078	  3	  1	  3	  3	  0	  1	  0	  0	  1	  0	  0	  0	  3	  2	  1	  0	  1	  2	  0	  2	  1	  0	  0	  1	  2	  0	  2	  0	  0	  1	  3	  0	  2	  1	  1	  0	  1	  0	  0	  0	173	  3	  0	  0	  0	  0	 69	  0	  6	  0	 10	  0	178	  0	  1	  2	  1	  1	 80	  0	  0	  2	  0	  0	 74	  1	  0	  0	  0	  0	 30	  0
Otu1080	 6	15	12	25	 0	 8	 1	 5	 9	 6	 0	 3	24	16	 8	16	 7	19	 5	 8	 6	 4	 6	 5	23	 7	 5	 3	 9	 6	 6	 4	 7	 4	 4	 3	 8	 4	 0	 2	 4	 4	 5	 2	 1	 0	 3	 1	15	 1	 1	 0	 2	 6	 0	 1	 0	 0	 1	 0	22	 1	 4	 0	 1	 6	 0	 0	 2	 0	 1	 1
Otu1081	  0	  0	  0	  0	  0	  0	  3	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  7	 21	 50	  0	  0	  0	259	 93	  0	  1	  3	  0	  0	 17	  2	  0	  0	  0	 80	 28	  0	  0	  5	  0	  0	  0	  0	  0	  0	  0	 43	170	  0	  0	  0	  2
Otu1082	 4	59	65	14	 0	 8	 2	51	 9	 9	 0	 0	 3	62	 2	15	 2	 1	 2	15	 2	 9	 1	 3	 1	29	 7	38	 1	 0	 1	24	 0	 4	 1	 1	 0	 1	 0	 1	 0	 2	 1	 1	 0	 1	 0	 1	 0	 1	 0	 1	 3	 0	 1	 2	 0	 0	 1	 1	 4	 2	 0	 0	 1	 3	 1	 0	 0	 0	 1	 1
Otu1084	 44	  4	  5	 34	  0	  2	 31	  0	  2	  6	  0	  0	 75	  0	  1	  9	  0	  1	 18	  0	  2	  0	  2	  0	137	  0	  3	  9	  0	  0	 17	  1	  9	  4	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  1	  0	  0	  0	  0
Otu1085	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	 43	  0	  0	  0	  0	  0	  7	  0	  0	  0	  0	  5	426	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	 24	  0	  0	  0	  0	  0	  1	  0	  0
Otu1086	 4	 0	52	 0	 0	 0	13	 1	 4	 7	 2	 0	 7	 3	 5	11	 3	 0	10	19	 1	 6	 1	 4	17	 3	 2	 1	 0	 0	58	30	29	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1087	 30	107	 31	 33	  0	  2	 12	 20	 21	  3	  0	  0	 87	158	 11	 11	  0	  1	 25	 42	  2	 13	  0	  0	 49	 58	  8	  8	  0	  0	  5	  9	  1	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1088	 15	  0	  0	  2	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	467	  0	  0	  0	  0	  0	 62	  0	  0	  0	  0	  0	327	  2	  0	  0	  0	  0	 46	  0	  0	  0	  0	  0	465	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0
Otu1089	 21	 14	 16	  5	  2	  0	 21	  2	 38	  2	  7	  1	  4	 21	  6	  4	  8	 15	  1	  3	 10	 26	  5	 47	 11	  3	 16	  2	 18	  8	  1	  0	  3	  1	 17	  2	  3	  1	  1	  0	 84	  0	  0	  0	  0	  4	 11	  0	  0	 21	  0	  1	121	  3	  1	  3	  0	  1	 24	  0	  0	  0	  3	  0	 21	  0	  0	  2	  0	  0	  7	  0
Otu109	 126	 175	1114	 364	   7	  42	  63	  62	 373	  90	   4	  18	 349	 378	 285	 186	  26	 131	 102	  61	  96	 102	   7	  26	1732	  87	 627	 223	  25	  40	 335	   6	 216	  26	   6	   8	  98	  31	  34	  21	  28	  42	  15	  18	  11	   7	   9	  10	  13	  50	  34	  14	  78	  28	  19	  53	   6	   4	  16	  13	  28	  28	  20	   1	  29	  73	   5	  11	   6	   2	   6	  13
Otu1091	 0	18	 0	24	 4	27	 0	 6	 0	11	 7	 4	 0	42	 1	25	 1	30	 1	 2	 0	 2	 3	23	 1	56	 0	 9	27	13	 0	 0	 3	 3	18	 3	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1092	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	 41	 34	  0	  0	  0	  2	 17	 45	  0	  0	  0	 29	 38	  4	  0	  0	  0	  1	 40	  3	  0	  0	  0	  4	115	 37	  0	  0	  0	  0	 23	 12
Otu1093	 67	 26	216	 15	  5	  7	 12	  2	 23	  4	  0	  0	151	 28	 24	 15	  4	 19	 71	  7	 27	  3	  1	  6	 85	  3	207	  3	 12	  4	 11	  1	 24	  0	  5	  1	729	 13	 98	  5	  3	 11	  3	  2	  0	  3	  1	  1	  6	 14	  8	  8	 14	  2	  3	  1	 32	  0	  1	  0	 15	 11	  4	  0	  5	 15	  0	  2	  0	  0	  1	  0
Otu1094	37	 2	 4	 3	 0	 1	18	 0	 5	 0	 0	 0	89	 1	 0	 1	 0	 0	23	 5	 2	 1	 0	 1	75	 0	 2	 0	 1	 2	12	 0	 1	 0	 0	 0	10	10	 8	 1	 1	 4	 1	 1	 0	 0	 0	 2	 7	13	 8	 0	 3	 0	 1	 1	 1	 0	 0	 0	 4	 6	 3	 0	 1	 1	 0	 2	 0	 0	 0	 0
Otu1095	  2	  0	  0	158	  5	 12	  1	  0	  0	 20	  0	  6	  0	  0	  0	 43	  1	 39	  0	  0	  0	  7	  0	  4	  0	  0	  0	  4	  4	 16	  0	  1	  0	  1	  4	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1096	  2	  3	  2	 39	 23	 79	  2	  1	  1	  0	  2	 20	  9	 25	  3	 47	 32	109	  1	  2	  0	 17	  5	 22	  4	 34	  3	 10	 89	 79	  1	  0	  1	  0	  3	 29	  1	  1	  3	  0	  1	  6	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  6	  4	  0	  0	  0	  0	  0	  1	  1	  3	  0	  0	  1	 10	  0	  0	  0	  0	  1	  1
Otu1097	  33	  55	  49	 136	  57	 445	  47	  39	  97	 101	  60	 400	  78	  39	  23	  71	 190	 843	  35	  33	  19	 106	 147	1086	  32	   9	  26	  40	 257	 300	  30	   8	  51	  51	 195	 377	  14	   9	  13	   7	  31	 134	  36	  32	  53	  40	  20	  46	   5	  27	   5	  11	  46	  22	  28	  71	  28	  26	  44	  50	   8	  17	   8	   0	  27	  44	   6	  23	  22	   4	  34	  31
Otu1098	  1	  5	  6	  7	  0	  0	  0	262	  1	  5	  3	  0	  6	  0	  0	  0	  0	  0	  3	 30	  0	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  2	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1099	13	31	77	39	 1	 7	 4	 5	11	 1	 5	 3	33	35	 7	27	10	17	 4	 9	 3	 5	 2	 3	13	14	14	 7	18	 8	 3	 3	 4	 0	 1	 2	26	27	22	12	14	13	 1	 0	 0	 4	 1	 2	10	20	 6	10	15	19	 3	 6	 1	 2	 2	 3	20	 9	 6	 3	 4	31	 0	 2	 0	 0	 0	 3
Otu11	   42	    8	    6	   10	    1	    1	  173	    9	   61	   58	   33	   13	   12	   32	    0	    9	    5	    8	    6	  147	    4	   64	   14	   54	    7	    6	    8	   12	    3	    2	  100	   16	   15	   13	   16	  115	   89	  693	  326	 1993	 3861	 3722	 2792	 4409	14231	10252	 1132	 2554	   52	  574	  194	 1174	 3420	 4237	 1000	 5528	 4150	 3612	 1315	 3264	   78	  599	   72	   83	 1332	 2188	  241	 2999	 4410	  147	  588	 1285
Otu110	 13	 43	122	 10	 12	  4	 14	 56	 70	 19	  2	 19	  4	106	 13	  4	 14	  5	  4	 18	  2	  2	  1	  3	 13	 31	 36	  6	 23	  2	  1	  8	 11	  3	  4	  2	 41	433	196	 22	875	592	 12	 89	178	  0	405	497	  8	405	176	 21	728	642	 11	328	132	  2	221	526	 20	252	 23	  0	540	236	  0	378	 81	  0	127	277
Otu1100	 4	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	26	78	 6	 0	 0	 0	 4	14	 0	 0	 2	 0	32	41	17	 0	 0	 0	15	44	 6	 1	 0	 0	16	54	 2	 0	 0	 1	 1	97	 0	 0	 0	 1
Otu1101	  0	  0	  0	  0	  0	 98	  0	  0	  0	  0	  0	 24	  0	  0	  0	  0	  0	234	  0	  0	  0	  0	  0	119	  0	  0	  1	  0	  0	 42	  0	  0	  0	  0	  0	 14	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  1	  1	  0	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
Otu1102	 3	22	 0	20	 3	22	 3	 8	 5	 6	 5	 2	 6	41	 2	17	 1	17	 0	 9	 2	 1	 1	19	 2	48	 1	14	13	16	 1	 1	 5	 1	 5	10	 0	 1	 3	 1	 5	 8	 0	 0	 3	 2	 0	 2	 1	 3	 0	 1	 2	 2	 0	 2	 1	 1	 1	 2	 0	 2	 0	 0	 5	 4	 0	 0	 0	 0	 0	 2
Otu1103	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	575	  0	  0	  0	  0
Otu1104	 4	 0	 1	 0	 0	 0	 1	 0	 1	 0	 0	 5	 2	 1	 0	 3	 0	 0	 2	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 4	 0	 0	 0	 0	 0	 3	87	31	54	 0	 2	 3	 9	16	 9	 1	 0	 0	16	86	63	 0	 1	 0	12	13	19	 0	 0	 0	51	31	42	 0	 1	 4	 7	22	10	 0	 3	 0
Otu1105	 0	 1	 0	 0	 0	 0	 2	 0	 0	 0	 2	 0	 0	 2	 0	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 2	 0	 0	 0	27	77	 4	 0	 0	 1	 2	14	 0	 0	 2	 0	25	48	14	 0	 0	 0	11	47	 4	 0	 0	 0	21	44	 3	 0	 0	 1	 4	62	 0	 0	 0	 0
Otu1106	  0	  1	  2	  3	  0	  0	  0	  0	  2	  3	  1	  5	  5	  0	  0	  1	  0	  2	  0	  0	  1	  1	  1	  0	  3	  1	  1	  1	  1	  3	  1	  0	  0	  2	  0	  0	  1	  2	  5	113	  0	  0	  0	  2	  2	  7	  0	  0	  0	  1	  3	375	  0	  1	  0	  0	  3	 54	  0	  0	  1	  0	  1	 16	  9	  0	  1	  1	  0	  7	  0	  0
Otu1107	 20	138	259	 35	  0	  7	  6	 35	 58	  2	  0	  0	 24	185	 29	 11	  0	 16	 11	 67	 24	  6	  0	  3	 24	 68	 77	  3	  0	  1	  7	 18	 11	  2	  0	  2	  1	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0
Otu1108	18	15	18	23	 4	10	 2	 2	 6	 2	 0	 2	23	23	 6	15	 8	10	 0	 3	 3	 2	 0	 0	15	 2	10	 7	12	10	 0	 0	 4	 1	 1	 1	17	19	13	 8	 7	 8	 1	 2	 3	 0	 1	 0	 4	 7	 5	14	 8	11	 0	 0	 0	 0	 1	 1	 9	11	 3	 1	 6	20	 1	 5	 0	 0	 0	 0
Otu1109	26	42	40	35	 4	 8	 9	 5	 8	 0	 0	 1	66	27	12	25	 9	23	 9	 5	 5	 3	 0	 2	52	13	10	10	 7	 9	11	 1	 6	 3	 2	 1	29	12	23	 5	 4	18	 3	 2	 0	 1	 3	 1	 9	 8	 8	 5	11	14	 7	 3	 3	 0	 6	 4	11	12	 3	 1	 1	21	 1	 4	 1	 0	 1	 0
Otu111	  14	   2	   4	   4	 573	 895	   1	2716	   2	   0	 126	 128	   1	   1	   5	   1	 715	  70	   0	   2	   3	   1	  10	  15	   0	   2	   3	   0	1530	  19	   0	   0	   4	   0	 377	  24	   5	   2	   2	   0	   3	   1	   0	   2	   5	   1	   0	   1	   1	   1	   4	   5	   0	   7	   4	   1	   3	   0	   0	   1	   0	   6	   0	   0	   0	   2	   0	   3	   0	   0	   0	   0
Otu1111	  1	  2	  1	  3	  1	  3	  0	  0	  2	  0	  0	  2	  5	  6	  1	  8	 13	458	  0	  3	  0	  1	  1	  0	  6	  1	  1	  0	  3	  2	  0	  0	  0	  0	 46	  0	  1	  4	  2	  0	  0	  2	  1	  0	  0	  0	  2	  0	  3	  4	  0	  1	  3	  1	  0	  0	  0	  0	  0	  0	  3	  1	  3	  0	  1	  3	  0	  0	  0	  0	  0	  1
Otu1112	 0	 0	 0	 0	 0	64	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	19	 0	 0	 0	 1	 0	28	 2	 0	 0	 0	 0	 8	 1	 0	 0	 0	 0	22	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu1113	  0	  0	  0	  0	  0	  0	  2	  0	  0	  3	  0	  0	  1	  1	  0	  3	  0	  1	  0	  0	  0	  1	  0	  0	  2	  0	  1	  0	  1	  0	  0	  0	  1	  1	  0	  0	  0	  1	  1	238	 18	  0	  0	  3	 15	  4	  7	  1	  0	  0	  0	 54	 22	  0	  0	  2	  2	  3	  3	  0	  0	  0	  0	  1	 14	  1	  0	  0	  0	  0	  8	  0
Otu1114	 33	 75	102	 52	 10	 22	 17	 14	 27	 15	  1	  4	 66	 90	 19	 42	 19	 45	 14	 19	  4	 15	  6	 13	 38	 19	 42	 12	 23	 19	 11	  3	 16	  7	 12	  3	 42	 33	 53	 16	 24	 26	 14	  8	  8	  4	  7	  9	 16	 35	 12	 19	 25	 15	 12	 13	  7	  5	  6	  6	 19	 15	  8	  0	 14	 40	  4	  8	  4	  0	  4	  2
Otu1115	  2	 33	  1	  0	  0	103	  1	  4	  0	  0	  0	  8	  3	 14	  0	  0	  3	190	  0	  9	  0	  0	  0	 54	  0	  3	  3	  2	  0	 23	  0	  0	  0	  0	  0	  6	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  4	  0	  0	  0	  1	  0	  0	  0	  1	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
