,qPCR,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Level 8,Level 9
Otu511,4.511644703,3.124812185,3.996149547,4.118140063,4.764309482,4.495748584,4.261963937,4.992063906,4.833879345,4.944317279
Otu512,4.21097941,2.792128594,3.826925702,4.400839074,4.408429353,4.464959873,4.386086754,4.249349091,5.074713022,0
Otu5134,3.32902773,0,0,0,4.190100698,4.390843763,5.054289219,5.394717188,5.809557887,6.54867874
Otu514,4.210522577,2.651949528,4.0671131,4.493083503,4.219037916,4.616279231,4.621097636,4.843367612,4.837059506,5.426767965
Otu515,4.722728659,2.841573006,3.723235339,4.165421317,3.692175865,4.062642732,4.253622814,4.245817954,4.82689915,0
Otu516,3.910052319,2.186248075,3.519977322,4.137088875,4.127061019,3.719097139,4.046746058,4.253136128,4.332713765,0
Otu517,4.261789545,2.504982834,3.819061826,3.853175497,4.254107193,3.55458512,0,3.9513206,4.674058149,0
Otu5173,4.812911434,3.180735328,3.973018009,4.651943459,4.658427906,4.577627065,4.844405936,5.149568129,5.504042436,5.265576988
Otu5185,0,0,2.549165074,0,3.533517818,0,0,0,0,0
Otu519,4.210916057,2.186248075,3.71997874,4.097460859,4.159346161,3.719097139,3.540258269,4.249964777,4.841042058,0
Otu52,4.941122628,3.451735271,4.424029235,5.046936711,5.085564351,4.90160104,4.912848522,5.394424978,5.528683959,5.657229075
Otu520,4.669608924,2.634790883,3.660787157,3.90035379,4.424709348,4.07291911,4.494666331,4.262979603,4.656726828,4.969816412
Otu521,4.211070795,2.234609065,3.798325295,4.053842153,4.520083078,4.254941536,4.333305453,4.658347662,5.325538792,0
Otu5211,4.086766622,2.075143847,3.503611117,4.053511118,3.541326691,3.730114731,3.558502609,4.251183681,4.368317423,4.947554523
Otu522,4.211243024,2.338016378,3.629628356,4.338432813,4.078076606,3.74800517,4.064314029,4.649445046,4.377706554,0
Otu523,4.152797921,2.573145483,3.333820231,3.789803251,4.058666402,4.046026179,4.166552219,0,4.807146755,0
Otu5235,3.618778733,0,2.542180187,3.620573102,0,3.528385858,0,0,0,0
Otu524,4.210438203,2.677580615,3.055944505,3.869909405,3.814794594,3.733305206,0,0,4.6531869,0
Otu5249,0,1.885218079,3.047094291,0,0,0,0,0,0,0
Otu525,4.562671599,2.06620741,3.458151059,4.048297118,3.213300734,3.961236649,3.540258269,4.249754904,0,0
Otu526,4.152882845,2.555546249,3.963067799,4.405482606,4.406754404,4.50234406,4.47539699,4.858423605,4.332713765,5.269789114
Otu527,3.791883792,1.885218079,3.212644522,3.744790294,3.211031744,3.566969112,0,0,0,0
Otu528,4.82706516,3.150801414,4.099445471,4.548348873,4.680436555,4.43109504,4.731076632,4.948028969,5.34684662,5.558627296
Otu529,4.046866417,2.71217572,3.282038806,4.133057655,3.996153912,3.563079576,3.853259604,3.963000483,4.662681668,0
Otu53,0,0,2.542180187,3.109619011,0,0,0,0,0,0
Otu5300,4.453840277,2.720546217,3.79842386,4.345711078,4.237844015,4.152874039,4.456696732,4.852429863,5.138541381,4.967699198
Otu5312,0,0,0,3.215363894,0,0,0,0,0,0
Otu532,4.04708687,2.883925976,3.494603688,3.90209952,4.250886736,4.208970775,4.41688586,4.546965643,0,0
Otu533,4.386699305,2.507678165,3.664093049,4.467485743,4.046344236,4.408573763,0,4.421013631,4.81726714,5.437165506
Otu534,0,1.506706758,0,0,3.249192769,0,0,3.9656225,0,0
Otu5369,0,0,3.060029439,0,3.211031744,0,0,0,0,0
Otu538,4.047358425,0,3.504106195,3.369923113,3.795985957,3.551836406,3.855986128,3.931143154,4.325009689,0
Otu539,4.211611068,1.962243586,3.325863909,3.943601603,4.087912316,4.153972035,0,0,4.377706554,0
Otu540,3.909500634,2.252065359,0,4.056045896,3.714528361,0,3.58728109,0,0,4.947554523
Otu541,4.047845957,2.49786553,3.666623844,4.189337335,4.07707029,3.943060559,4.134361753,0,5.217804515,0
Otu542,4.512380172,3.060581389,3.83451415,4.221706633,4.332798609,4.201034009,4.162423146,4.554529324,5.047707921,4.96173768
Otu543,4.328607531,2.382479146,3.856994357,4.129185223,4.112195282,4.208943203,4.149573684,4.788319395,4.94995345,5.268729194
Otu545,4.791989093,2.777669832,4.068850602,4.658117674,4.670970713,4.589535066,4.449049582,4.800530895,5.353553715,0
Otu546,0,2.435631751,2.719426777,3.0632147,3.249192769,0,3.540258269,0,4.325009689,0
Otu549,4.152995541,2.761290848,3.329993375,4.202023389,4.258674113,4.160098978,4.129639466,4.791383645,4.943863424,5.446248618
Otu55,5.894266846,4.084443457,5.074236403,5.618223679,5.776250146,5.5030337,5.680449481,6.108346038,6.266119023,6.190867983
Otu550,0,2.543374072,2.831036829,3.645057173,3.945119737,3.95384242,3.833334045,3.963000483,4.858392319,4.967699198
Otu551,3.90968943,1.506706758,3.247524471,4.09382737,4.067814488,3.962341682,4.046800064,4.550994895,4.826862131,0
Otu552,5.134153986,2.788308067,3.617340604,4.648770805,4.752184312,3.551836406,3.841471126,3.948983627,0,0
Otu554,4.563122463,2.961311142,2.932675355,3.692485149,4.169870594,3.742126498,4.057601112,0,4.648224459,4.959689649
Otu556,4.086926755,2.207171316,3.865237947,4.067113968,3.995312351,4.211284358,0,4.253136128,4.838605072,5.268729194
Otu557,4.65045626,2.939490716,3.551799939,4.259314735,4.552200026,4.331667067,4.145338678,4.420206107,4.97295172,4.969816412
Otu558,3.618518043,2.673708588,3.297275324,3.800590303,3.558241783,3.733291372,4.274508334,4.426713119,4.382322691,4.96173768
Otu559,4.421876447,2.49456955,3.405122271,4.356400479,3.840226521,4.143478946,4.248265001,4.543811105,4.382322691,0
Otu561,4.261418834,2.465638219,3.54369122,4.076565368,4.152242905,3.735472125,3.858330665,4.551342167,4.377706554,4.96173768
Otu562,4.152995541,2.738400927,3.839776384,4.058367473,3.503975003,3.56362086,3.839815167,4.644886374,5.186501865,4.944317279
Otu566,4.421970494,2.963538327,3.977437616,4.165642271,3.917180596,4.07021887,4.125517639,4.893878841,4.683172571,5.430974651
Otu568,3.32902773,2.616551857,2.588450085,3.469998531,0,0,0,4.259275384,0,0
Otu569,4.511764947,2.417274297,3.631560839,4.118709474,4.090758123,4.395592802,3.842065212,4.251183681,4.976218035,4.969816412
Otu57,6.047552547,4.298189436,5.402114345,5.969022638,5.942648921,5.852712398,6.084383887,6.331693386,6.619230992,6.773901432
Otu570,4.085700601,2.435631751,3.761002552,4.048664882,4.352932981,4.136700801,4.243505777,4.558584518,5.200511603,0
Otu571,4.61896735,2.675697913,3.654995554,4.45205607,4.238040898,4.076207842,4.331409705,3.931143154,5.261125806,4.969816412
Otu572,4.386979775,2.900994098,3.62585195,4.285819029,4.23336001,4.108725275,4.286273448,4.794609271,4.840090979,0
Otu5728,3.327233311,1.774944105,2.719426777,3.634602736,3.532963788,3.730576314,0,0,0,0
Otu573,3.618778733,0,2.542180187,0,0,0,0,0,4.340145885,0
Otu574,3.791084961,1.625072128,2.959887403,3.456018326,3.53391958,0,3.522902003,0,0,0
Otu575,5.646354656,3.758030563,4.803533469,5.282151169,5.636853204,5.300621324,5.665011947,5.674361202,6.047123696,5.911262875
Otu577,4.669013952,2.80193,3.199168021,4.129822333,4.260482082,4.08362726,3.853259604,4.548985003,4.979669265,5.439643099
Otu5796,3.329768231,1.885218079,3.150399999,0,3.709805053,3.22735585,0,4.259560415,4.382322691,0
Otu58,6.388337205,4.64225358,5.708524061,6.237471453,6.236402171,6.151196138,6.333274352,6.670201488,6.909439332,7.067560744
Otu580,4.42218185,2.543213399,3.92383415,4.261290635,4.402732614,4.397156478,3.558502609,4.731360061,4.814737342,0
Otu581,5.194166669,3.407649132,4.247451835,4.749095822,4.993269853,4.984313634,5.084687954,5.365341052,5.614600085,5.565346288
Otu584,4.650178414,2.852380687,3.7628861,4.450023697,4.581400029,4.154976113,4.628233912,4.721110729,4.945712726,4.96173768
Otu5844,3.910537517,2.439524303,3.119403,3.746536757,3.262720171,3.561953542,3.870961523,3.948983627,0,0
Otu5846,3.618518043,2.268728372,2.890241889,4.053686743,3.838484907,3.574201101,3.551860032,4.245817954,4.655544954,0
Otu585,3.909318342,1.774944105,3.436782087,4.048526202,4.376901972,3.73842047,4.235407786,4.65053553,0,0
Otu5856,0,1.774944105,0,0,0,0,3.524021159,0,0,0
Otu5857,4.350468899,2.721116111,3.414774825,3.92595221,3.988231652,4.051667695,4.389976165,3.931143154,4.964824983,4.944317279
Otu586,4.687855672,2.960812009,4.094042997,4.569890563,4.503166419,4.507130064,4.54553564,5.061223014,5.364129677,4.967699198
Otu587,5.404545378,3.767089921,4.774977615,5.336808163,5.150289233,5.153482982,5.325356327,5.727666413,5.838163492,6.074064446
Otu5874,3.327817828,2.517955768,3.26795506,4.156485901,3.513197849,4.236946025,3.58728109,4.553380713,4.965257608,4.944317279
Otu589,3.619966072,2.85708588,3.342398528,3.917196474,4.078950171,3.722835243,4.49529984,4.858823202,4.974124052,5.559570841
Otu59,0,0,0,0,0,0,0,0,0,4.944317279
Otu591,3.620252213,2.075974465,3.367251818,3.469998531,3.55022274,0,0,0,0,4.967699198
Otu594,4.852206314,3.259860938,4.069134586,4.168530477,4.420530799,4.333520078,4.245190572,4.656068013,4.971813336,5.66497055
Otu596,4.211455923,2.292016231,3.665325726,4.400801718,3.842356687,3.563079576,4.400881803,4.910686179,5.209485021,4.947554523
Otu5962,4.047167608,2.234609065,3.050688738,3.571238682,3.499848088,0,0,0,0,0
Otu597,4.538445739,2.844323801,3.559639681,4.624587063,4.474583623,4.195483692,4.714765341,4.793244165,5.067484421,4.959689649
Otu598,4.046941096,2.581370809,2.517483727,3.711678999,3.211031744,3.874302889,4.057655337,4.249964777,5.139702379,4.967699198
Otu6,4.211193276,2.56441338,2.911614531,3.0632147,3.934357846,4.160682455,4.342061505,4.429181803,4.648224459,0
Otu600,3.619966072,1.774944105,3.084045935,3.822274127,3.841026341,3.837106818,4.32541968,0,4.856317569,4.969816412
Otu601,4.386718707,2.885441445,3.852124344,4.737569959,4.417159323,4.554802092,4.234118054,4.720284319,4.833879345,5.559803642
Otu6014,3.618218846,1.774944105,2.866961101,3.494112532,3.262720171,3.251867998,0,0,0,0
Otu6020,0,0,3.40010399,0,0,3.251867998,0,3.9513206,0,0
Otu6027,0,1.983827882,2.959887403,0,3.249192769,0,0,4.433230816,0,0
Otu604,4.085722859,2.63512455,3.56515237,3.815651899,4.340699522,4.258944275,4.059231087,4.4175043,4.340145885,4.96173768
Otu6044,3.619039267,0,2.889480081,3.109619011,0,3.26979646,0,0,0,0
Otu6072,3.327233311,0,2.893390886,3.726248909,3.691423897,3.251867998,0,0,0,0
Otu609,4.210550809,2.134601755,3.440588154,4.199884819,3.664392007,3.55458512,3.540258269,4.910354269,4.340145885,0
Otu61,5.882903793,4.09029729,5.106774724,5.593265805,5.741739032,5.670135767,5.791336483,6.126495465,6.386836234,6.437429277
Otu610,3.909306363,2.389560908,3.551894256,4.076257074,4.119018684,4.069277463,3.551860032,4.259275384,4.368317423,0
Otu6106,0,1.870939467,2.719426777,3.140558765,3.499848088,3.22735585,3.524021159,4.258388784,0,0
Otu611,4.261861223,2.126621998,3.365983979,3.876181621,4.047751788,3.22735585,4.157753446,4.244608876,4.382322691,0
Otu6110,4.497643343,2.473672314,3.693138944,4.09135428,4.282980176,4.10588935,4.32535743,3.931143154,5.122295032,0
Otu6124,4.152843454,2.511015794,3.281599817,4.101273989,3.833570632,3.543635209,4.245990819,4.422494245,4.368317423,0
Otu6125,4.687696524,3.166759833,3.838614617,4.384732744,4.896948271,4.469496855,4.912937193,5.208150683,5.046152363,5.551988468
Otu6128,0,0,2.631645359,3.437031272,3.539730481,0,0,4.245935647,0,0
Otu613,4.086935385,2.338881447,3.871217364,4.512186274,4.185815217,4.401363462,4.395788661,4.800707759,5.07426194,0
Otu6136,3.790909657,1.506706758,2.870281625,3.582190079,3.691423897,3.85706011,4.067858651,0,0,0
Otu614,3.786267444,1.870939467,3.06557134,3.618198946,3.563738308,3.528385858,3.88831103,0,0,0
Otu615,3.619966072,0,3.190790061,0,0,0,0,4.259275384,0,4.959689649
Otu6168,3.327817828,0,3.234685974,3.852326323,3.211031744,3.546079057,0,3.963000483,4.836237048,4.944317279
Otu617,4.349106913,2.84322604,2.870281625,4.233287798,4.066231092,3.96368715,3.855618866,4.56216144,4.332713765,0
Otu6177,3.619039267,0,0,0,3.512061739,0,0,3.948983627,0,0
Otu618,4.26202088,2.543374072,3.597076954,4.346767796,3.973667868,4.211460195,4.065996869,4.244608876,4.368317423,4.967699198
Otu6187,4.048357479,2.407024592,2.631645359,3.439315835,3.992019337,4.245191441,3.870961523,3.963000483,0,0
Otu6201,3.791813247,1.962243586,3.066459424,3.6166974,3.726313999,3.722117703,3.857312659,3.938155551,0,0
Otu6202,3.791772642,2.179644016,3.274045375,3.742618439,3.915048926,3.273055324,0,0,4.368317423,0
Otu6203,3.618839207,1.506706758,3.248861064,3.136001276,3.262720171,3.233391832,3.858427317,3.931143154,4.368317423,0
Otu621,4.153190931,2.962240969,3.854648572,4.336903513,4.260648278,4.258024858,4.32535964,4.793407858,5.464425152,5.435355209
Otu6218,3.618778733,1.983827882,3.058973337,3.617506716,3.856365606,3.937427278,0,3.931143154,0,4.947554523
Otu6225,3.618218846,2.126621998,2.940813315,0,3.262720171,3.572457793,0,0,0,0
Otu623,0,2.07536936,2.549165074,3.768447019,0,3.233391832,3.58728109,4.428441855,4.683172571,0
Otu624,3.617919549,2.708904365,3.383455323,4.045782139,4.119533632,3.948517773,4.149635942,3.938155551,0,4.959689649
Otu625,4.32834967,2.372148224,3.714820078,4.386278126,4.340361991,4.339099115,4.449224181,4.425916134,4.852473355,0
Otu6258,0,1.885218079,2.517483727,0,0,0,0,0,0,4.969816412
Otu6264,3.619528241,1.774944105,2.831036829,3.742618439,3.233757319,3.552897993,4.051050951,0,0,0
Otu627,3.909643442,2.622041897,3.337341696,4.064137601,3.937623904,3.743228356,4.334777705,4.554529324,0,4.969816412
Otu6271,0,0,3.217293254,0,0,3.233391832,0,0,4.377706554,4.947554523
Otu6272,4.048126841,2.048190061,2.852853606,3.109619011,0,3.563079576,3.842065212,3.963000483,4.325009689,0
Otu6274,4.970727135,2.976495567,3.8656901,4.277068991,4.938495947,4.6230591,4.921329974,5.155104544,5.049663174,5.253125719
Otu628,4.153619444,2.531240815,3.261241721,3.969234851,4.330102789,3.569788377,0,4.794941984,4.669421786,0
Otu6284,3.329768231,0,3.32620783,0,3.163510785,3.55458512,0,0,0,0
Otu6287,0,0,0,0,0,3.273055324,0,3.9513206,0,0
Otu631,4.511471069,2.827006367,3.792050014,4.587917657,4.053521979,4.409457819,4.399885379,4.548926311,4.852325153,5.434280154
Otu6318,4.970408525,3.355781222,4.164700239,4.597074226,4.767706185,4.741539122,4.852293076,5.094929165,5.513366265,5.438043374
Otu632,4.153007297,2.366755232,3.102405001,3.767761957,4.085972539,3.945533376,3.522902003,3.931143154,4.669421786,0
Otu6325,3.619966072,2.325566556,3.086778603,3.817423885,4.065849116,3.750177427,3.540258269,3.963000483,0,0
Otu633,3.910872338,2.325908627,3.341907134,4.132366221,3.985869624,4.15054526,4.150494115,3.963000483,0,0
Otu6331,3.618839207,1.885218079,3.047624379,3.735088554,3.499848088,3.26979646,3.88831103,3.9656225,0,4.96173768
Otu6333,3.620252213,1.885218079,2.549165074,0,3.539730481,0,3.853259604,3.9513206,4.669421786,0
Otu635,4.046539796,2.501239052,3.352784082,4.337688778,4.331729975,3.574201101,3.58728109,4.435384333,4.836279608,0
Otu6358,0,0,2.549165074,0,0,3.563079576,0,0,0,0
Otu636,3.619861556,2.292016231,3.331255866,4.064028421,4.193026245,3.875751734,4.397451317,4.540138909,4.651803836,0
Otu6372,3.909172847,2.465638219,3.495704565,3.923514143,3.989945087,3.959941794,4.326046786,4.245935647,4.655480522,0
Otu6377,3.327233311,2.186248075,2.870281625,3.0632147,3.249192769,3.251867998,0,0,0,0
Otu6383,3.329231888,0,2.517483727,0,0,0,3.558502609,3.938155551,0,0
Otu639,4.387074447,2.49456955,3.411950461,4.151750072,4.354516536,4.253862069,4.511332769,4.853510897,4.332713765,5.257998658
Otu640,4.497434835,3.207126766,3.894701806,4.264066201,4.267018908,4.160937207,4.592311377,4.245817954,5.258093048,0
Otu6400,4.210837184,2.46916475,3.533316783,3.992084135,4.068699242,4.156708167,4.049674241,4.249349091,4.340145885,4.96173768
Otu6408,3.91017769,2.518174129,3.417617728,3.891668234,4.22126662,3.233391832,0,4.65583924,4.951052157,5.251719033
Otu6417,5.572659275,3.88192444,4.890384214,5.422891233,5.392371824,5.333817577,5.61941844,5.788758324,6.069413444,6.213508154
Otu642,4.585676261,2.505066665,3.948870728,3.887495568,4.52851389,4.221582099,0,4.722446827,5.397143862,0
Otu643,4.211120052,2.450432331,3.26795506,3.439315835,4.051738038,3.734349587,4.06440227,3.963000483,4.852473355,0
Otu644,4.386836931,1.885218079,3.35697347,3.927280061,0,4.10872102,3.524021159,4.258388784,4.377706554,0
Otu6440,4.65042174,3.049896702,4.066777468,4.440694803,4.340678301,4.558398017,4.674236282,4.547944369,4.683172571,4.967699198
Otu645,3.910818856,1.774944105,2.517483727,3.715061707,3.842356687,3.871854118,4.329503611,0,0,0
Otu646,3.909685105,2.582042115,3.512486355,4.497423544,4.070310809,4.15901454,3.857312659,4.422077201,4.382322691,4.947554523
Otu647,3.619039267,2.498474431,3.063237514,3.895221741,3.828246263,4.078282475,0,4.538337329,0,5.254455219
Otu6478,3.329768231,0,0,3.84356514,0,3.55458512,0,0,4.377706554,0
Otu648,3.327817828,2.328619992,2.588450085,3.0632147,3.686919589,0,0,0,0,0
Otu6482,0,0,0,0,0,3.22735585,0,0,0,0
Otu649,4.629604399,3.059938904,3.773952212,4.050062453,4.355856241,4.154162038,4.240988031,4.734954035,5.207955928,4.969816412
Otu650,4.211153003,2.102193382,3.275349188,3.930088886,3.512061739,3.55458512,4.15158778,0,4.332713765,0
Otu6507,3.619502912,0,3.395539459,3.0632147,0,3.26979646,0,3.948983627,4.641175881,4.96173768
Otu6519,3.791285928,0,2.940813315,3.215363894,3.715325059,3.251867998,3.842065212,0,4.325009689,4.967699198
Otu6522,4.453987352,2.619389019,3.777799922,4.242192366,4.525377481,4.153992689,4.401191672,0,4.66036216,0
Otu653,4.152633285,0,3.37508065,3.709110858,0,3.233391832,0,4.259275384,0,0
Otu654,3.792373731,2.149571637,3.544037309,4.0897565,3.980744976,3.950456237,4.26528831,4.733288227,4.822899874,4.947554523
Otu6546,3.909096502,1.774944105,3.493517745,0,0,3.741767726,4.166552219,4.555369372,4.669421786,4.944317279
Otu6553,3.327233311,2.075143847,2.911614531,3.140558765,4.050926972,3.843318984,4.047408697,4.258229801,4.669421786,0
Otu656,4.211322795,2.179454838,3.170054015,3.961479752,4.264570581,4.074860915,3.524021159,0,4.382322691,0
Otu6561,4.047438189,1.625072128,2.588450085,0,0,0,0,0,4.678736549,0
Otu6564,3.620252213,2.435385199,2.866961101,3.642648314,3.163510785,3.733527166,0,4.416927928,0,0
Otu657,3.909850019,2.661022018,3.278551866,3.733933061,3.933298259,4.24544814,4.332320511,0,4.340145885,0
Otu6571,3.329768231,0,0,3.140558765,0,0,0,4.239185546,0,0
Otu658,4.047056124,2.325440019,3.57863152,4.340244609,4.240340332,3.720111867,4.072795711,4.258229801,0,0
Otu6584,4.210637152,1.870939467,3.497112472,3.965894099,4.124593989,3.946509096,3.522902003,4.258229801,0,5.245347275
Otu6587,4.047531774,0,2.818513709,3.140558765,4.624549619,4.852200079,5.365857794,5.774756927,6.208831879,6.882918011
Otu659,0,1.885218079,2.517483727,3.136001276,0,3.251867998,0,0,0,0
Otu66,6.370269587,4.655900126,5.673194865,6.222070847,6.19506099,6.092810316,6.324598679,6.624671767,6.902294055,6.973733328
Otu661,4.085727952,2.227157861,3.801906469,3.578885464,3.984487655,3.233391832,3.540258269,4.655127853,4.81726714,0
Otu662,4.153080118,2.740263944,3.196548032,4.437613929,4.14072222,3.85338986,3.58728109,4.424099333,4.368317423,0
Otu6620,0,0,0,0,3.502814598,3.251867998,3.524021159,0,4.669421786,5.260481312
Otu663,4.713786095,2.839645945,4.213436315,4.645224406,4.673780689,4.71951167,4.540562847,5.159656317,5.047336776,5.438414868
Otu6641,4.210437954,1.962243586,3.140291707,3.634602736,3.729583343,3.543635209,4.067037776,3.963000483,4.648224459,4.96173768
Otu666,4.2622096,3.071873784,3.828164683,4.144437768,4.203894584,4.065161744,4.144205404,4.235945829,4.332713765,5.253125719
Otu6665,4.152989733,2.292016231,3.411025918,3.6376512,3.911230906,3.85706011,4.253693661,4.249349091,4.819475735,0
Otu667,4.563376808,2.802447559,3.68383707,3.895221741,4.438884867,4.340783393,3.558502609,4.254647447,4.655480522,5.258773647
Otu668,3.909501804,2.366755232,3.35822781,4.327330655,4.05584423,3.952048455,3.853259604,4.73008899,4.340145885,4.967699198
Otu6688,3.620515284,2.328619992,0,3.865422126,0,3.273055324,3.58728109,0,0,0
Otu669,4.047568215,0,2.940813315,3.786708536,4.291624378,4.136466462,3.839815167,4.726146916,4.6531869,4.969816412
Otu67,5.964822996,4.180812421,5.259348883,5.8222414,5.839595136,5.654433521,5.741806361,6.240828234,6.391221843,6.373863951
Otu670,0,0,0,0,0,3.22735585,0,3.938155551,0,0
Otu6714,3.618218846,0,2.542180187,3.441588601,3.262720171,0,0,0,0,0
Otu6728,0,0,0,0,3.55022274,3.233391832,0,4.4175043,0,0
Otu673,4.562743129,2.87036278,4.217448192,4.843397396,4.651136023,4.711458183,4.88174557,5.129798559,5.336022845,5.550149333
Otu674,4.454420815,1.774944105,3.363865514,4.057457986,3.926109411,4.103181321,4.054675253,4.426057665,4.648224459,0
Otu675,3.619757025,0,3.683845987,3.967041712,4.144437709,0,3.540258269,4.259275384,0,4.96173768
Otu6778,0,0,0,0,0,3.563079576,0,0,0,0
Otu678,4.348655229,2.786923561,3.864709669,4.574331952,4.545725522,4.595009727,4.390568365,4.789569727,4.812347034,5.259591041
Otu6788,0,0,2.855444827,3.437031272,0,0,0,3.9656225,0,0
Otu679,4.086143744,2.220016801,3.213694084,4.339727153,3.934159848,4.072785421,4.15158778,3.948983627,4.377706554,0
Otu68,3.786597186,0,3.282038806,3.541717958,3.523380022,0,3.853259604,0,0,5.268729194
Otu6801,0,0,0,0,0,3.574201101,0,0,0,0
Otu6803,0,2.075143847,3.045928507,0,3.558241783,0,0,4.234710275,0,4.959689649
Otu682,4.328718469,2.454717381,3.497645416,3.840085021,4.433153999,4.358237102,4.34004619,4.857098361,4.656726828,5.253317096
Otu684,4.920560727,3.128322465,4.382290652,4.943354645,4.81407141,4.942274562,4.73347119,5.062382434,5.471580341,5.803240377
Otu6854,3.619039267,1.807736686,3.156886945,3.0632147,3.718641075,3.749092231,3.88831103,4.259560415,4.655480522,0
Otu687,4.630154566,2.712756689,4.061962689,4.516463526,4.293409899,4.166381609,4.324671611,4.538473029,5.046203366,5.433554691
Otu6899,3.909643442,0,3.371350017,3.592664532,3.977464978,3.26979646,3.823937731,0,0,4.969816412
Otu69,5.710830725,3.962931452,5.045773792,5.571333934,5.625017603,5.559321992,5.721096333,6.067000837,6.253365178,6.493028228
Otu690,4.619890389,2.567538527,3.527134687,4.051446386,3.92594666,3.962111992,4.399887257,3.948983627,4.669421786,4.967699198
Otu6910,0,0,0,3.0632147,0,3.540814958,0,0,0,0
Otu6912,4.047567341,1.885218079,3.053781924,3.426394346,4.325466991,3.546079057,0,3.948983627,4.949937467,0
Otu694,4.421131138,2.366755232,3.882593963,4.091768162,3.833677473,4.259186325,4.062625905,4.259275384,4.382322691,5.269789114
Otu696,4.328076914,1.506706758,2.834643908,4.288157776,3.709805053,3.26979646,0,4.239185546,4.332713765,5.264506749
Otu697,4.21039805,2.268728372,2.588450085,3.493808499,4.052608604,3.543635209,4.457787034,4.253136128,4.325009689,0
Otu6974,4.328659951,2.543213399,3.266628824,3.426394346,4.065078773,3.735803427,4.327180375,4.430762408,4.683172571,0
Otu698,4.348861018,2.631863642,3.600347362,4.418885126,4.24744962,3.959730554,3.857312659,4.733410936,0,4.969816412
Otu6985,0,1.506706758,2.631645359,3.16895382,0,0,0,0,0,0
Otu6986,0,0,0,0,3.464540483,0,3.551860032,0,4.340145885,0
Otu6989,4.38642425,2.65644751,3.61728329,4.117673959,3.795401626,4.163612691,4.3267306,4.235945829,4.382322691,0
Otu6994,0,0,3.44171308,3.865871014,0,0,0,4.259560415,0,0
Otu7,7.834305873,6.064990657,7.092274069,7.622553652,7.678514858,7.583381454,7.771948703,8.065935001,8.325962799,8.499935966
Otu70,5.349011746,3.498206613,4.676353607,5.171527192,5.141129649,5.224108588,5.272797012,5.644564876,5.918088785,5.91158193
Otu701,4.262004252,2.733624481,3.852220589,4.060236391,4.274694875,4.503131136,4.138343544,4.788827418,4.963489806,0
Otu7021,4.086273377,1.870939467,3.259716044,3.755246155,3.942787239,3.717186014,4.258149114,4.249964777,4.340145885,0
Otu7028,0,0,2.631645359,3.136001276,0,3.22735585,0,0,0,0
Otu703,3.910067838,0,3.635308414,3.582190079,3.522270404,3.26979646,3.58728109,4.555243116,4.332713765,0
Otu704,3.32902773,1.983827882,2.889480081,3.109619011,0,0,3.58728109,4.252350839,0,4.96173768
Otu705,3.32902773,2.718627516,3.741329032,4.181469782,4.125250798,3.733293445,3.558502609,4.558008391,4.824425,5.270846407
Otu7056,3.791772847,0,2.517483727,3.215363894,0,3.22735585,3.551860032,0,0,0
Otu707,3.61924235,1.506706758,2.870281625,3.854019842,3.819355288,3.543635209,3.522902003,3.9513206,4.807146755,0
Otu709,3.329768231,2.07536936,3.34865175,3.16895382,0,3.233391832,0,3.938155551,0,0
Otu71,5.675089263,3.984175586,4.909489656,5.345855666,5.618243577,5.364652282,5.577636672,5.730457513,5.950051619,6.137306236
Otu714,4.739140822,2.913756944,3.81751554,4.501252552,4.554436009,4.453261025,4.552909237,4.90206438,5.051099213,0
Otu715,4.511059093,2.325908627,3.575318555,3.835892886,4.342209771,3.94518651,0,4.541815226,4.826814639,4.967699198
Otu718,4.714092352,2.875877845,4.299491286,4.858011592,4.465613702,4.658603916,4.762963337,4.894377922,5.067374511,5.654301341
Otu72,4.754854118,3.070891267,4.142032363,4.296571244,4.574160454,4.403529296,4.63510273,4.79914514,5.262244852,0
Otu720,4.085995495,2.455122289,3.82270698,4.103050621,3.841430408,4.331704034,4.535445686,4.428772752,4.80464609,5.660040839
Otu722,0,2.853486393,3.216480364,0,0,3.830868614,0,3.948983627,0,4.969816412
Otu724,4.261961193,2.469789799,3.533679541,3.901231289,4.087761753,3.733527166,4.072542324,4.653074693,0,0
Otu726,4.047337044,2.075143847,3.073579767,3.861516418,3.249192769,0,3.841471126,3.9656225,4.949253918,0
Otu727,0,1.625072128,2.549165074,3.641219377,0,0,0,0,0,0
Otu729,4.26235547,2.570758062,3.325020462,4.064138045,3.712917446,4.078590433,3.833334045,0,4.641175881,0
Otu73,6.058869929,4.270492256,5.333880074,5.935809183,5.882028176,5.837696978,5.969955033,6.281574582,6.522081095,6.817533259
Otu730,4.153452474,2.655024433,3.14979674,3.136001276,4.140481527,4.325976452,3.558502609,3.9513206,0,0
Otu731,4.153002935,1.885218079,3.663862165,4.05662845,4.237848955,4.223539984,3.540258269,4.249349091,4.655544954,5.246968913
Otu7312,0,0,0,0,0,3.251867998,0,0,0,0
Otu734,4.348814638,2.807380355,2.932675355,4.072942366,3.541326691,3.970076249,3.558502609,4.258388784,4.332713765,0
Otu735,4.085190259,2.792128594,3.531246988,4.289788625,3.920838618,3.844670793,4.052380831,4.249349091,4.984202566,0
Otu737,3.791084961,0,3.183019654,3.860312144,3.725839068,4.094335262,0,0,0,0
